TrueAbun,EstF1,StdErrF1,ODTradF1,ODPercF1,EstR1,StdErrR1,ODTradR1,ODPercR1,StdErrFV1,StdErrRV1,EstF2,StdErrF2,ODTradF2,ODPercF2,EstR2,StdErrR2,ODTradR2,ODPercR2,StdErrFV2,StdErrRV2,EstF3,StdErrF3,ODTradF3,ODPercF3,EstR3,StdErrR3,ODTradR3,ODPercR3,StdErrFV3,StdErrRV3,EstF4,StdErrF4,ODTradF4,ODPercF4,EstR4,StdErrR4,ODTradR4,ODPercR4,StdErrFV4,StdErrRV4,EstSRS,StdErrSRS
1041,1116.89721884423,52.7968600481973,1.56136127045136,1.99507798868143,1111.69672585561,48.4235694145338,1.5256664246415,2.01588793234163,64.8133197671549,59.730997145576,1106.45372314583,52.0160633207357,1,1.98119331419024,1108.39979696198,47.1708856957689,1,1.99130156070284,63.7779864403305,58.1925419742002,1110.68183845074,52.3966974038154,1,1.91290843518942,1107.92829047159,45.2850589516926,1,2.05307763022682,64.7024652354253,56.3185095218578,1110.05931318102,52.3744510871965,1,1.97028280529094,1110.38973805467,45.09055629403,1,2.20930829493027,64.8079599275801,56.274392880512,1271.57344419249,143.493226945031
1055,995.693517162687,49.6496695818046,1,1.57760924080573,996.677529975815,45.5695261354639,1,1.57918423863537,58.8868132930918,54.412995301155,992.845187701782,49.5130989840113,1,1.54269371741023,991.573500354968,44.5417672602794,1,1.55665366565214,58.7928813482037,53.1980363029589,993.352601592908,49.5837181288148,1,1.57770549175432,994.036282162724,43.4371999528828,1,1.5391314157933,58.8743798837639,52.1099649159845,997.864369518218,50.0253727922006,1,1.61167873934554,994.117985063122,42.4854644268417,1,1.69221703419921,59.6546045601007,51.1397292505413,1137.7236079617,114.094267129373
1084,1050.1670306496,51.5310984220331,1,1.77959077427301,1054.27817037355,47.0881968576567,1,1.71582655965861,61.8517456347844,56.9302049521685,1040.99068705389,50.8990015438165,1,1.61494173217156,1041.77705278777,44.535091088551,1,1.75166118939336,61.4189701411623,54.1413457443371,1045.94149300116,51.3980950399022,1,1.5209811529314,1044.31223218871,42.0981507430486,1,1.5693981889022,62.3663648062545,51.826338548422,1052.36499861336,52.0622054732206,1,1.52978294659206,1045.74220705788,41.9356008586971,1,1.60516814616892,63.3277889788202,51.7838283460111,1188.90148652053,124.094135974163
1049,1096.19157697278,51.5604527745629,1,2.66654203596588,1101.61934278874,50.9405440801856,1,2.70646484897438,62.463860754995,61.8159516040508,1096.92329529703,51.6667056596705,1,2.37509958545845,1096.78926310841,49.9381029270499,1,2.69708705473633,63.0084679633222,60.674892596969,1098.10788873291,51.765849279486,1.30667044730267,2.28925124971311,1095.75865734436,47.9547999483269,1,2.6145010452145,63.3774720767153,58.8084891359381,1100.93308919257,52.0630303082357,1,2.19882930571061,1095.87997317232,47.4083768008326,1,2.64905037911597,64.3218001774949,58.4846419033648,1263.69992441421,145.267420263569
1015,1014.11818742625,50.2291119294941,1,1.20978608377022,1015.08141281128,42.6018333116697,1,1.2296823103821,59.4913184473775,51.0873615221948,1009.06586061689,49.8598265306354,1,1.20683605435391,1009.84917218257,41.105149343091,1,1.24965913086376,59.0952921868252,49.4269898179705,1012.36525216546,50.1960454585691,1,1.31369725989611,1009.81371421996,40.2017597688187,1,1.34987462161103,59.7293721979644,48.5737099084401,1012.49409334739,50.2310933715753,1,1.31640950892699,1008.85184071334,39.1448056143074,1,1.44354224412064,59.8620453379412,47.4964974369259,1157.40740740741,107.074212981931
999,1041.23931830443,51.1361094857128,1,2.12877457930378,1041.75220482884,47.3974113203851,1,2.11141568615894,61.6830660314312,57.4650614853508,1035.48616881275,50.7821524158394,1,1.8443594652267,1033.37985645678,44.639185105412,1,1.90592771677273,61.865508851331,54.809239925615,1032.02739470774,50.5504328685572,1,1.78213654229528,1034.97388289648,43.3210051498646,1,1.8261460700775,61.6333559603305,53.4855559158983,1027.36950639481,50.4240604068358,1,1.91365895979631,1036.58195806759,42.6752027878801,1,1.77079263801876,62.0605335291844,53.1124033240089,1181.02796674225,134.66111714287
1015,1098.37986743476,51.8824877739465,1,1.66143358155399,1101.55104245952,49.6104068040683,1,1.67987909799502,64.0515521725487,61.4162262306531,1095.06771906938,51.6826818123144,1,1.71177984357348,1096.99053590302,48.364104669921,1,1.96720500671227,63.5681891239209,59.8972421569583,1099.69896358631,52.0910229423031,1,2.14559946437483,1098.18949207643,45.9506152526507,1,2.04527560275945,64.384696603165,57.2799131077267,1098.43902585031,51.9334571939554,NA,1.83206016871368,1098.01997750446,45.4675857313384,1,2.16536964276206,64.633985454469,56.8195034441607,1259.76316452507,145.66998514951
1003,1011.82657474611,49.6383080532878,1,1.51254233838029,1006.92298309798,42.8836931166472,1,1.52253797692619,60.2014945922626,52.573854624856,1009.56788247383,49.5063313431602,1,1.33756546219431,1009.75548885678,40.2738382440073,1,1.43185265189925,60.0575515415657,49.6478843430499,1010.74269381272,49.6197343642211,1,1.46938400756219,1009.44827644418,40.5176069440372,1,1.52048054639925,60.2372310181591,49.9429500944924,1016.3950751098,50.3307452208925,1,1.38696191132294,1010.08015788009,40.3832858283714,1,1.62678742828572,61.339842181544,49.9370025260093,1165.28092718569,121.081780002107
1058,952.832121073963,49.0544410188595,1,1.66870743811974,955.579747949063,42.9589490389838,1,1.65952635533357,58.1311687047786,51.4503761271914,940.731205914329,48.0369450716455,1,1.5364260637916,942.227234541221,40.9274980466366,1,1.64432140968043,57.0755864865328,49.2615108296262,946.743703355274,48.6342489737627,1,1.60534249786737,943.976684405782,39.9911500702086,1,1.75877179129116,57.9622273363276,48.3235663468811,948.685065235868,48.9332599601606,1,1.59222458144969,946.394458588157,39.9139650393186,1,1.78438740085258,58.399902791015,48.3599453763223,1078.67220962459,108.66974177961
1049,915.23050182878,47.1248579619592,1,1.59487469371138,918.2692280144,38.687666100376,1,1.61542819720605,55.3862902721019,46.1994732425125,914.352508028396,47.0916322159093,1,1.42963841939052,914.155324204819,38.6508635560714,1,1.49137621581424,55.542501723,46.2740550068137,918.680894359224,47.529311813113,1,1.16260183915292,916.688288264065,37.7331728513761,1,1.49644607102104,56.1617953018876,45.4003680512735,918.745496173743,47.5793963711723,1,1.63831265623973,916.894104339529,37.4979254606019,1,1.60038424425021,56.3581506512745,45.2598170007958,1055.05165028974,102.394963516628
997,911.726104952221,47.6445080802045,1,1.6338968863786,915.166621006629,43.1266142468355,1,1.63020918081759,54.7165041661772,49.8698774824396,907.572796812214,47.4005288067707,1,1.72625884687258,909.2614772018,40.6998312017127,1,1.5737634291879,54.9895588549027,47.682284405321,908.428781329918,47.5164035879535,1,1.76307942690899,911.302609401316,40.1882389727156,1,1.66403122461416,55.3141184814645,47.2435152940172,909.326748039924,47.6465132584484,1,1.79768157949733,910.452492006455,39.8237943658349,1,1.76431718042477,55.6579180125526,46.9491515525385,1039.30461073318,101.240116955863
1060,1053.18991229136,51.8058630856983,1,1.21750971046841,1055.65582166088,44.7522561729551,1,1.19290873145184,62.5862233721871,54.7056254269312,1050.64029310201,51.6526862995961,1,1.32065225090909,1050.59710696481,43.4498451500469,1,1.31472626967721,62.3739134051147,53.1809332592047,1051.00336845618,51.7167692615535,1,1.46520219677065,1049.94610006933,42.5999261205219,1,1.38215885152089,62.5197363671594,52.2826602285681,1064.38038199763,53.6184491793064,1,1.38455409862485,1051.59796101432,41.9231509327096,1,1.48256996813648,64.7911302114203,51.6277243753297,1188.90148652053,116.189504062208
1049,1014.84789590651,49.8542659923642,1,1.34295278808306,1016.48479127777,43.2499674422215,1,1.28050950913356,60.3459435081737,52.9865046197844,1007.06151739741,49.2572691990229,1,1.66076595773527,1014.27341424254,41.7414715575412,1,1.66670650519765,59.9308818100046,51.3547512632002,1009.54522545852,49.4696714946798,1,1.44318511562636,1009.65791779511,39.344064617686,1,1.39494178284735,60.1233965504413,48.8319763301337,1006.43014558639,49.188508527081,1,1.54849677423278,1010.22197902764,38.8726179140984,1,1.5830042068608,59.9229535651169,48.4066175848231,1165.28092718569,122.791403423994
997,977.923179046602,49.1043965223155,1,1.63386676068558,971.724553714777,42.1787947394425,1.10077391822814,1.58954945494262,59.3089853072158,51.5526954049922,972.968223003594,48.7295381179065,1,1.57098711300135,974.754163718197,41.5839634171539,1,1.60139135958553,59.1459775695774,51.1010408659241,976.674141530836,49.1063911335454,1,1.51111679827151,974.467636027459,40.4831110884157,1,1.59544124415685,59.6521363687363,49.9567360360136,976.657468763241,49.4400894821779,1,1.50707203173611,978.310464859412,40.0489051756074,1,1.58911699896453,59.9789639866623,49.597942566271,1118.039808516,124.015365693888
1014,1103.69619144018,53.2712565724555,1.03228803341212,1.95341137115453,1109.92428100189,52.2913405369173,1,2.00335160114468,64.8447914174413,63.7180553828463,1097.2417933522,52.876725355245,1,2.49734730495281,1097.2419182991,50.4816911122063,1,2.61199657339594,64.2389106377031,61.4254468573505,1098.02372278268,52.9748742451944,1,2.94549431668058,1095.85700385783,49.267555119991,1,2.7889288969056,64.3786045076152,60.1562152254909,1112.78001900585,55.5009406558013,1.56507015086721,2.31722690698583,1095.72134084859,48.7708068906612,1,2.95084449959911,67.4813882733161,59.6721614456048,1240.07936507936,131.219293251605
1012,1008.64269220649,49.4836601598608,1,1.59293923072087,1009.7594672551,42.2815656326214,1,1.61947239620353,60.7047497968478,52.5388759842884,1010.95940283298,49.7570264406868,1,1.68584020018005,1009.50478202813,40.5146828150514,1,1.6001535811901,60.8820441345112,50.3841477011043,1015.15119207961,50.272071264466,1,1.72726383947685,1010.89940633754,39.8748733915753,1,1.721699696478,61.7250490771178,49.8739314010913,1015.47770264684,50.2839423912599,1,1.75248633130173,1012.12040454849,39.2332374966725,1,1.87969241701171,61.8405383018331,49.2729464345596,1161.34416729655,140.394445848344
1044,1005.72826618192,50.8719283292622,1,2.13120410119647,1006.43890456741,48.1705475636162,1,2.00652518575772,61.7040425333592,58.740789283844,994.594690615992,50.014310255371,1,2.01204888342456,996.004416611018,46.0167339003579,1,2.07341075330032,60.7713172636007,56.1993080882509,1003.79858178233,50.9505838591442,1,1.93174239859827,997.086259993814,44.5437379680243,1,2.11640392919158,61.4515867127694,54.5615614642874,1014.81423392633,53.716578752394,1,1.94517629441015,1000.30270937402,43.8197168857803,1,2.18542394644044,65.0302850382286,53.8087317376307,1129.85008818342,139.902067324646
1056,1133.2943669618,52.6308886375397,1,2.48347108600669,1136.51597151059,51.1263745212247,1,2.48687567071532,63.8626981193071,62.1933708469676,1125.47368153691,52.0398732070346,1.00433055790205,2.74039629432321,1127.1629285844,50.5249406063541,1,2.28369136314553,63.6197489090644,61.6761809818382,1136.18140034979,52.9952463884023,1.00109763305047,2.69953850473958,1130.89421781579,46.9983777767948,1.02354664902115,2.95982289482492,64.9351880396841,58.0684122124781,1153.07320474966,56.2592468243099,1,2.50921862974768,1132.18962061363,46.5131740363638,1.26689200768408,3.04588281827813,69.0885899973871,57.6599454662414,1303.06752330562,143.287940645578
992,1031.99536210335,50.6313829577993,1,1.34476587663942,1036.63312236125,44.9986811182553,1,1.37661442153289,60.864051113094,54.568026810598,1030.35220268994,50.581253729427,1,1.50793527580824,1022.77891807452,42.0105847221542,1,1.44313742284168,60.963294104827,51.3389142966253,1030.79662872049,50.6495947544913,1,1.41800696682875,1031.12046630959,42.0873365129709,1,1.68443385533508,60.9734961589961,51.4594857561549,1030.56344430466,50.6611874813265,1,1.59791520367934,1030.58187793764,41.4543755894622,1,1.75417886532979,61.2068121072538,50.8595795516191,1177.09120685311,120.020248358607
1035,1062.50478757104,51.1636852687645,1,1.50088592080639,1065.01316656987,43.600235822195,1,1.50444251133278,60.6463236491597,52.2592844858416,1060.84636016837,51.0887372250093,1,1.57036549106156,1059.82881630973,42.7143401624913,1,1.59190398205044,60.6701541279938,51.3100745708646,1062.9655596408,51.3422739553037,1,1.56180905908515,1061.14723865318,42.1867515892677,1,1.58122425804568,61.311943317688,50.9726844397699,1066.58660226183,51.9415160289,1,1.47951303233126,1062.50014196985,41.3592610840823,1,1.68045598966615,62.1773656410384,50.1353304318134,1216.45880574452,110.339441076471
962,943.777362332241,47.5705942753558,1,1.41775975996038,947.806424289177,42.1222741511321,1,1.22945425643511,55.7090205432705,49.812492555007,943.1419002289,47.5220566238392,1,1.64111234025036,944.718076461561,40.9475064966294,1,1.48911938225556,55.7525703970624,48.5312351496947,945.11958051946,47.7146395706655,1,1.49500043921906,946.071991732175,40.8513550572459,1,1.51614309535871,56.1446941169954,48.5400189911384,944.522902306664,47.6902437231741,1,1.57457260054507,946.203809973282,40.6187847449105,1,1.87052650198318,56.2052225715623,48.3475656095301,1094.41924918115,101.743714517078
1032,984.747397303698,49.736808786942,1,2.03030824278441,989.402239251201,46.2489397905689,1,1.98298990650952,59.8679419111924,56.0643542671597,971.681035439473,48.6401348401168,1.11780480077235,1.8547622318166,963.127198409173,41.176229269465,1.59100035641242,1.77490868131251,58.9556635788883,50.5326003510849,977.09259339047,49.1703634191514,1,1.51458308797285,971.098961411507,39.8019624956056,2.03651556117768,1.72592202866072,59.5698746941579,49.1540496376288,979.605638023425,49.5776861032738,1,1.63872110575944,974.909322262789,39.8479380753684,1,1.84123191379134,60.199338026104,49.2955652124112,1118.039808516,120.702573153313
984,1018.15309040401,51.0859214898398,1,1.27003308605471,1022.96587191415,44.8494486668691,1,1.26625754690228,59.9161985377796,53.0769188479169,1015.78945125717,51.0541921320034,1,1.32262284544958,1017.22099161615,44.2401058572902,1,1.2720356829534,60.244335471512,52.5835597712159,1019.83057605435,51.540544527625,1,1.7063999527928,1016.30003082032,43.7422125271974,1,1.39070535687323,60.7723451015465,52.0438654673731,1030.1563699121,53.4515146480857,1,1.69177744163592,1016.080475483,43.3967373786597,1,1.80550030277646,63.1544536269724,51.8095656018911,1145.59712773998,105.770864422903
1066,1085.60343963351,51.2453692730483,1,2.20664658251367,1097.41685646685,49.2789553755175,1,2.34722951710975,62.948469740319,61.0124601769113,1085.32674065921,51.2249394229389,1,1.94370010211811,1088.95068906156,46.3462462995622,1,2.03896832284497,63.1006583130518,57.5179294643238,1089.04502582963,51.5986116145451,1,1.98313652402066,1089.20024857171,44.3751860619829,1,2.19890198919853,63.5010650748721,55.3296211817944,1100.44161466109,53.550896686736,1,1.7783402416703,1089.45738726321,44.1240707353885,1,2.31785315056116,66.4861894997284,55.1482460603613,1251.88964474679,149.755487429656
1031,1067.63396333032,51.7006589934552,1.00958725494838,1.99758585365801,1063.89182887262,49.4087018088409,1.35841758530214,1.92136613516744,63.1505276683737,60.4411949334776,1072.89321665216,52.2888815723778,1,2.0812402885821,1070.99150147372,46.6817467968288,1,2.31602459870223,63.5956077270833,57.1332239264918,1077.30354983407,52.8503206331017,1,1.95017746697764,1072.86242981351,44.9269445533206,1,2.27985053326341,64.4387614123888,55.3802233380153,1073.39300618217,52.626554141151,1,1.98497623419189,1074.48894144102,44.1825444253331,1,2.32338317976289,64.2613237426955,54.7551089738879,1212.52204585538,136.6908101467
1050,981.720605464576,48.9252422324891,1,1.32734129406636,982.183960973794,45.4736662712587,1,1.30109201849929,58.3656889824388,54.5741968782509,977.139695816718,48.5738344426167,1,1.60146475841008,977.441321077325,43.9587150290998,1,1.47959330618393,58.1946478798375,52.9950628148669,981.370947639422,48.9990032648173,1,1.70924938295824,978.357075200548,42.876814800155,1,1.54741749764558,58.7193824789659,51.9414382331544,982.600796815525,49.10058864061,1,1.41707217019019,978.713577166696,42.2280411601716,1,1.73857517987444,58.9200057302121,51.2658865718331,1129.85008818342,114.398384354186
1019,980.704348313001,49.3865447905109,1,1.10035146821333,991.276320722796,44.6579560975201,1,1.14757264821037,59.3015229057108,54.0558865041048,974.709995382009,48.9823591425365,1,1.29934803437449,975.951874948017,40.2190624513522,1,1.15301509594831,58.8773072988317,49.1501088417981,978.304767106642,49.3384878120766,1,1.4840699328796,977.720928989798,39.8440884230814,1,1.22124377170241,59.3189337498575,48.7755964804645,981.033554823129,49.8263780172848,1,1.47031581736859,977.640882984447,39.4051650249851,1,1.52391491774358,59.8503624478774,48.3746098193823,1118.039808516,114.498260220787
1061,1134.21224595852,53.4870637144769,1.081734543854,1.88166331643101,1137.94687652961,53.9746273749191,1.03880133534899,1.91179037648988,64.7712368372048,65.4369837869107,1133.24468898729,53.5075949221717,1.10198999349151,1.90715830594663,1133.79357104888,52.6758861633204,1,2.0010486181832,64.9476939553426,63.9453092070277,1142.27056474853,54.5648067720468,1,2.39268849932719,1136.83104544243,51.2350905872895,1,2.7419781531634,66.3392123953466,62.4594827468736,1147.92630318576,56.2340024746054,1,1.80610893235568,1138.68743782496,48.5184367214464,1,2.5641343268825,68.8885760939369,59.6622952478485,1287.32048374905,133.954431330701
1008,942.490548540954,48.4276744718027,1,1.09623727561994,946.468012154669,41.0210048959251,1,1.10616574311095,57.2548613064707,49.170519394172,934.633925668248,47.7828844442352,1,1.21840916788103,937.42323820473,39.8846267523597,1,1.24577475523871,56.5650634824543,47.9059184674115,940.07207490495,48.31908847029,1,1.24893816239311,938.894444379609,38.8980216238236,1,1.30907722842761,57.2608545005517,46.9124643887602,941.092377978483,48.4326576033167,1,1.40185652670981,939.325726638781,38.439954209063,1,1.37839541714489,57.4259927873685,46.4841995461826,1074.73544973545,104.205819517836
1040,997.579452886487,48.8849048191325,1,1.84654628747805,998.126931903436,42.940845651942,1,1.86875756575316,57.6596536460434,51.1415629838978,995.309124632761,48.738506172133,1,1.56195757791917,992.686612803502,40.5502142908479,1.66857946583306,1.59843094351957,58.0343489970155,48.8446354371195,996.212297456755,48.7926248259232,1,1.52025537657663,991.569735656629,39.8209803351161,2.81510467575057,1.54560465017321,58.3234455506194,48.3513351286216,995.961506619367,48.7796127380444,1,1.52458690254669,992.624905449985,39.9152963370055,1,1.65727097438793,58.5168463046064,48.5833113148292,1157.40740740741,115.202384581397
1029,1061.26993767422,52.203652657446,1,1.07240890361594,1059.72157235235,44.2613223181188,1,1.05253117899082,63.4022509208533,54.4434325542897,1057.8483034783,52.0996236584246,1,1.11872096406329,1052.03169275929,41.6634453186207,1,1.17251515437743,63.4057506367839,51.5683596097426,1057.23079047132,52.0930865765541,1,1.22129409048569,1055.78717778278,41.8188455836459,1,1.25040605444958,63.3172306829168,51.7648110478321,1061.02711639865,52.3885058944741,1,1.35881005919592,1055.81948507164,41.4150899764969,1,1.34008678487819,63.5871172953615,51.3323058462347,1192.83824640967,124.185080991801
1006,1154.04235713199,54.9266364368986,1,2.31380879365148,1155.53658986678,51.6849698132621,1,2.3423282508233,67.1964568204898,63.4662699463219,1150.62852063973,54.8409307522399,1,2.23815242243546,1151.11188603556,49.6090509613009,1,2.28035731155852,67.3486533645071,61.214371800871,1150.78367389225,54.8178936854237,1,1.95447940782544,1148.39322965507,47.6247307246996,1,2.26490926346108,67.6292531981203,59.1945859493468,1155.72620631899,56.070945116023,1,2.027972132838,1149.38696470333,46.6716646396806,1,2.28716115041485,69.2691581672817,58.2811418053113,1287.32048374905,146.270483610809
1005,1054.66219512023,51.3091267881174,1.22422251048616,1.65079818885748,1046.09114311832,49.2131182584971,1.52955400753585,1.39247196384229,61.9128112320894,59.5565219169165,1052.47816265344,51.2138449729567,1.14795705808381,2.2844672866684,1052.36036990202,47.9900833362944,1.00854692399592,2.61188462430654,61.8698712626245,58.0775499272698,1058.27499321826,51.7830087273195,1,1.93601092783241,1055.41863984485,47.7799234646616,1,2.47366332998312,62.6292425743534,58.0054270575997,1066.6674062254,52.9040103582344,1,1.88895313113739,1057.47403495451,46.0710050018096,1,2.26755262320597,64.0223810873166,56.2423549446394,1200.71176618796,122.205677685228
1012,1126.98380654921,54.1386301997529,1.57656305866906,2.47046449101041,1127.37877734819,53.2590514924938,1.28098210020362,2.61667728927842,66.2400400830933,65.1559951940496,1124.02652174189,54.0529960996484,1.33658785921646,2.50687365552081,1119.46143253921,50.8681633966751,1.8939070113941,2.51985762625204,65.8506883430668,62.1902624024877,1134.75279008271,55.025269380517,1,1.90489635075825,1127.25298030405,47.3818346175032,1.25863547528154,2.02469030599279,67.215152422118,58.4641501472153,1140.78010802546,56.0594324348047,1,1.82476689113733,1120.36669842169,43.0070291361438,11.9050379664104,1.7892488874001,68.9393120888588,53.9163652308889,1259.76316452507,135.879966814252
1025,1098.76904003233,52.5039734580123,1,2.17244746169792,1101.4530083465,48.8328134134686,1,2.13931593533866,63.3102251713385,59.2180973108432,1083.19337981901,51.2806788176641,1,1.87555979233709,1080.60854353369,43.3521019138245,1,1.92944704221008,62.1293802021432,53.2289587269236,1085.92716681628,51.5457700146677,1,1.8185814370571,1085.11282446286,42.8767680420121,1,1.9607143537528,62.6090985593333,52.7753386634215,1087.13212107495,51.6940642508809,1,1.87493133423752,1087.93064447316,42.8539482860243,1,2.11337735287703,62.8106280591638,52.7769933519751,1247.95288485765,125.895364516867
954,1099.70652839955,52.9448286601412,1,1.45644547195944,1098.87967304895,45.0048529351816,1,1.46885760228088,65.3665232832888,56.2752070332228,1100.62895777853,53.1626977935735,1,1.61926446034116,1098.09401954964,44.4347576844403,1,1.573208997384,65.4756010427319,55.4763855043482,1105.77098096714,53.6383429313747,1,1.47970972346368,1097.11875190349,42.0926454195453,1,1.54512935363456,66.1016404763248,52.862412827213,1110.68913831867,54.2112809337076,1,1.50879057435159,1102.45209165254,42.243680731746,1,1.55630511442732,66.8842735880286,53.139922430425,1240.07936507936,141.496317316647
987,1080.6199633062,52.8064149058424,1,1.83359991173419,1083.6365274959,47.0465362298606,1,1.81280847329207,65.1110359735209,58.5443422063651,1068.60017972037,51.8876218434371,1,2.16667203641646,1069.73282733808,43.6968550306093,1,2.2521163524244,64.1707363737144,54.7475608328043,1075.13293200796,52.5301726097291,1,2.04698648537989,1072.98097073411,42.3253834385787,1,2.07500394156014,64.932908886636,53.2987973851284,1074.6838186909,52.7366509284803,1,1.63300888311541,1075.39792632308,41.1071814071632,1,1.95777736442452,65.4755049534397,52.0348755960271,1212.52204585538,143.389568857572
1011,1137.97866334247,53.462187752688,1,1.39515067280623,1134.28302757762,48.4492538512387,1.04300105518372,1.44521018390972,66.9079015026479,61.0052357885111,1128.3426387468,52.7875121614377,1,1.54437394046229,1130.31664155425,45.3258256326085,1,1.49605197204252,65.907258834386,57.192554790251,1132.6111527752,53.2074090031792,1,1.49307396101386,1131.53187657859,44.1194245687112,1,1.56383083116904,66.3310004333579,55.8680212465519,1141.63720626353,54.7344265463405,1,1.6962966001552,1131.88631289546,43.4921042377753,1,1.72206876672518,68.2655291255626,55.1756704591802,1291.2572436382,157.327935384352
1039,1108.24473118673,53.4442408642599,1.02566673533627,2.06521583194291,1103.5267766798,47.9211534068643,1.11958391199748,2.06135188621094,65.0434838203917,58.6975476563799,1097.24665519769,52.6573914040171,1,1.55756039714029,1097.56192528975,46.9529785366973,1,1.76217819611089,64.3497713763745,57.6579926799476,1102.37674040784,53.1495302604642,1,1.67243825572373,1100.09358329001,46.6508128667848,1,1.77378273775938,64.9754337026189,57.505934556285,1116.68904741711,55.8971097444916,1,1.58665501846653,1101.21568960778,46.4067896902851,1,1.76060658275112,68.3764198770118,57.4205487497738,1244.01612496851,129.437784472456
990,1058.16973231982,51.5665438882825,1,1.79846622570713,1060.0967349453,47.0913157461536,1,1.78175339916482,61.6334121370546,56.6583864364755,1054.07504407304,51.2992011135689,1,1.69759712963247,1055.59751024444,45.2264841284423,1,1.7951818388562,61.5863869845871,54.641378149231,1055.20455496132,51.4453058547582,1,1.79292055651254,1054.94275795466,44.9454762067716,1,1.88745976643963,61.7307812957908,54.4006311910901,1062.27160421921,52.0830955267234,1,1.71495148190627,1055.41397670498,44.4240029501368,1,1.87970364956253,63.1054534811953,54.0490847521344,1200.71176618796,124.273128094024
1012,1038.6197432482,50.0484198801136,1,1.8762337209651,1042.24829043996,45.0884934309997,1,2.00833697911933,59.5330542446432,54.0388614944379,1038.23096908252,50.0677063577208,1,1.70050106217995,1038.75545636907,43.6378496415641,1,1.88593454756459,59.9360103095526,52.5473158186415,1040.02270461097,50.2453101434128,1,1.83453605615379,1039.11990913332,41.7615741331422,1,1.77972304466525,60.2916994936066,50.7891675851093,1038.54820884982,50.1657687954846,1,1.54067205129571,1039.52531669818,41.0715507946708,1,2.0009534637682,60.5085646281181,50.1902837519433,1200.71176618796,114.170372380726
1031,1003.24041591067,49.8715283334314,1,1.49078955619123,1006.70237503395,41.9192363267111,1,1.47424577449115,60.4276007888707,51.5367635407492,995.642930774693,49.2745658412254,1,1.38754623240439,993.375258924475,39.2317535076387,1,1.41887482128498,59.8266701157835,48.5434185515194,997.381629269842,49.4297064084527,1,1.46891251981603,998.538029792621,39.8132598405091,1,1.50048212497352,60.0729445836366,49.2987776074332,1004.68525459109,51.1071767182022,1,1.33520861292171,997.951624187961,39.4626886555541,1,1.59575387235577,62.1592315207425,48.962322929197,1145.59712773998,123.735456210481
1069,1202.33618912414,55.0901080132838,1.14142122969531,3.33151719548027,1199.36700389909,53.5185609251686,1.3613752766297,1.69414081909384,67.7221055400504,65.7707137805853,1224.19796182892,56.6937484170259,1,2.64209103766048,1199.41815511368,54.816653547029,1.00833113414873,3.28045591748082,69.5455203393743,67.201652854269,1203.51188070319,55.4167996212857,1.01997148407285,2.30250395028596,1200.35532497397,52.3924087647862,1,3.02122076326374,68.4722123221674,64.5859352145629,1205.50039863788,55.6732360843796,1,1.98813999472345,1201.38300006746,50.2843355898731,1,2.58659156646869,69.2755482230644,62.5980145842486,1362.11892164273,144.550132581889
947,990.673847589639,50.2123585717512,1,1.48780860262092,994.210576321811,45.610987000973,1,1.49364662471135,61.2454503976811,56.0746896942176,977.908932790748,49.202730300387,1,1.38955890416945,978.481253368531,41.9436968946776,1,1.50798602851317,59.8976433556907,51.7485512854744,975.367031521354,48.9219221607749,1,1.36420132308928,978.9253055264,41.4730447966009,1,1.45594002695465,59.6287277561392,51.3817412851664,976.879652086115,49.1289584456634,1,1.54983773431195,978.360086303358,40.7941207718393,1,1.53363064064794,60.1060472032261,50.6748822802797,1118.039808516,130.832047697304
1083,1137.10810049144,52.3594519872651,1,1.61570354347892,1137.41857172202,47.9370119919564,1,1.62635476133794,63.5467251266223,58.5320952577389,1132.72268402416,52.0687919307046,1,2.1079132643085,1133.76794170919,45.2377082803606,1,2.09846930425203,63.1933438047047,55.4233116818229,1134.52079094237,52.2127860361533,1,1.79736748875434,1134.58251505624,44.9508328784517,1,2.18051209489705,63.4730697969781,55.165324825166,1133.02089851348,52.0827081347687,1,1.64250732647342,1135.18866303542,44.8595897229588,1,2.33042355444714,63.5543918643466,55.1346080502412,1314.87780297304,129.155070758802
992,1130.31118873214,54.2180550230123,1.15587383694334,2.18434783262344,1130.43454428898,51.963096129845,1.1740570274352,2.2061331146234,66.3566182685624,63.7685168547687,1120.33191610134,53.5783438648615,1,1.74522798208865,1119.76651783771,48.544073583976,1,2.00540673684422,65.545572440512,59.722491571037,1128.1988271954,54.2577626908063,1,1.91594257828696,1122.55811196455,48.4172489485845,1,2.02400456915844,66.5042159488224,59.7420472924315,1132.39052693887,55.3816922227606,1,1.80877753720222,1125.31285290383,45.7669778912303,1,1.90623030079956,67.9269100937619,56.816607827805,1263.69992441421,133.467219345783
988,1020.59812753707,51.4002764936472,1,1.08464833041884,1019.38703403406,42.3914970523319,1,1.09044191557917,62.6589810299992,52.518127531401,1022.14952513784,51.7445087227923,1,1.18110317570844,1019.98561244593,40.6235484500229,1,1.1915757562212,63.0355067441504,50.5221225043576,1030.81024616147,52.8496076561938,1,1.14640643176174,1022.20976727567,39.4171524492133,1,1.27515591087198,64.3631286081512,49.2501182625222,1086.82507193845,69.8802182626818,1,1.39790045292455,1023.10633750765,39.2107223444682,1,1.32416371066923,83.9882726197628,49.0519384698088,1141.66036785084,121.659282214934
