TrueAbun,EstF1,StdErrF1,ODTradF1,ODPercF1,StdErrFV1,EstF2,StdErrF2,ODTradF2,ODPercF2,StdErrFV2,EstF3,StdErrF3,ODTradF3,ODPercF3,StdErrFV3,EstF4,StdErrF4,ODTradF4,ODPercF4,StdErrFV4,EstSRS,StdErrSRS
1032,1040.84471004715,50.545732955015,1,1.698524635097,61.7174116006943,1038.72783418178,50.5164597654182,1,1.80217315075807,61.7829599884672,1039.00838270492,50.5060941374981,1,1.73318714990662,61.6469555069074,1048.46176072087,51.6104174301289,1,1.41391606846569,63.2178495092072,1192.83824640967,133.965238138204
1004,1071.45896865607,51.0930372268424,1,1.69123167545288,61.9498506211128,1067.82019988812,50.8551725394482,1,1.71092468853468,61.8221831947724,1072.72811055489,51.3277264006642,1,1.65499038979236,62.5647637204999,1071.0654286668,51.2274012729327,1,1.74846925542931,62.7201243583753,1232.20584530108,130.785242899733
1027,1030.04826451656,50.0515745755538,1,1.48347912151395,60.2272261345489,1031.14744763628,50.2263907584279,1,1.59333166381461,60.4319805835087,1035.68452666735,50.7207493069818,1,1.36953410876154,61.3815393182282,1037.49305457601,50.9565399217307,1,1.35924332811835,61.8353352062944,1184.96472663139,121.455084918636
1024,1050.87637977242,52.5004904310833,1.82928146936038,2.54537028912958,63.4166396940552,1046.20961471528,52.3366738572581,1.02966346936787,2.19181147555704,63.0767175114729,1047.67403698808,52.5849150613166,1,2.02710376298338,63.4969622867209,1043.10355855465,52.19343200275,1.77292170379371,2.03207362250238,63.3602532220834,1169.21768707483,131.180673783989
999,1016.09491668895,49.8371983792821,1.00811871478694,1.6159726981827,59.1916524747442,1042.94286733308,52.3230579527489,1,1.54237989588558,62.5477133229514,1057.44677600132,54.2373408177226,1,1.72650143886634,64.9629888262265,1141.0528078766,94.2532397271541,1,1.76948197633787,110.859339410734,1165.28092718569,118.079418560277
980,929.811447855523,48.0310828312316,1,1.56436799143749,57.2019866023058,926.57730322063,47.8626905699811,1,1.62555379700627,57.2312377418072,923.998035955983,47.5827773600455,1,1.58744112177917,57.0027113833451,929.258690083539,49.2124370472041,1,1.58445973585054,58.8773610544222,1062.92517006803,113.352844667861
1006,1043.93927460275,50.8666319060581,1,2.18174357911141,60.9906329782058,1047.54885880461,51.3889972041694,1,2.46424686999415,61.655222875938,1054.04955898843,52.2847731417915,1,1.99470789984233,62.711177181844,1061.39599930535,53.871216544045,1,1.90515328487163,65.1572386307308,1188.90148652053,123.813836190124
1022,978.563631107841,48.994440593159,1,1.22031164244943,58.8417491608044,974.530924239766,48.6793356922011,1,1.26868893947253,58.6420937895204,985.956426697556,49.747346341346,1,1.30726918687302,60.0992038968934,990.867170072946,50.619225492475,1,1.44885061091036,61.1315305855843,1121.97656840514,118.377968828003
1112,1096.21963832644,51.508217919253,1,2.04652409908136,62.8973688989055,1091.53773212381,51.2087420664826,1,1.57679072664104,62.7246555776752,1093.73122595835,51.4009679846192,1,1.49644972076878,62.9658268243449,1096.18679250602,51.7141728170855,1,1.56367185409678,63.4434787364138,1263.69992441421,127.248179221473
969,958.408703458237,49.4337211093274,1,1.92952908451113,58.7821328974301,960.603609497599,49.943951515478,1,1.7122152387198,59.6220026264299,957.626922607596,49.7156959986181,1,1.55145641586471,59.4444670204225,1675.23092521324,16282.5447857569,1,1.54572391733914,18796.1021952423,1078.67220962459,115.890087165221
1039,1074.36271338561,51.8663112716191,1,1.50115495570582,64.3008332950065,1083.51355451621,52.7293334805532,1,1.34132238204352,65.3391163375991,1091.26099654529,53.4981137634022,1,1.43746794838859,66.0967287723033,1107.97845195549,56.5200479724814,1,1.44206604841163,69.6541208282223,1220.39556563366,142.003912070477
1071,982.817178996427,49.3978093243418,1,1.52924130181922,58.7926974071474,972.682769882897,48.5493307281316,1,1.24189918236539,58.3304593479629,977.890055903195,49.0800485661646,1,1.44673088721898,59.0090229294441,1000.50193524523,55.4641431586154,NA,1.54347048469596,66.2697400555856,1121.97656840514,115.204740755514
951,922.734257988264,47.4684763827813,1,1.45799531577275,56.2012663518263,926.984930465641,47.964209669316,1,1.60935566081193,56.9120452407102,932.153593186502,51.9948335508538,1,1.47937593061979,61.4783368729403,927.628126966613,48.3409375553106,1,1.28113250482761,58.0349108025989,1058.98841017889,109.820701766913
1041,1062.43056328114,51.8412527763146,1,1.40279658439622,63.3276699150859,1059.11628054815,51.718166386746,1,1.47638318276251,63.2617658069174,1063.78915730682,52.1920066854012,1,1.30885792147089,64.2834894791325,1072.09455899518,53.9282232488098,1,1.41996158985539,66.2086421305635,1200.71176618796,135.593113251059
985,1067.77817086645,51.9884795293997,1,1.56579743001592,62.9131158682951,1066.46215138005,51.9966287202929,1,1.55614862667679,62.9794469431239,1066.02990094619,52.045001304678,1,1.50648423813684,63.2209000649989,1068.34024523645,52.3673738766787,1,1.48689824178229,63.9114152584018,1208.58528596624,125.380687876417
1012,980.473672549693,49.4182858371025,1,1.2638855245402,59.0342130068791,968.692392221652,48.4593914440185,1,1.98269436845144,57.8565209027373,973.709004984485,48.9753243884057,1,1.89796726830313,58.4668845002473,975.566261808441,49.330950028319,1,2.0524069709453,59.1067146471632,1118.039808516,113.686185575744
978,926.069694233324,47.7981883947438,1,1.03971563819351,57.241191142015,915.651471201013,46.9280480271578,1,1.16387148040161,56.3953219444801,918.19913469932,47.1542892469558,1,1.16786661396316,56.7707066139309,917.239813108212,47.1633525869071,NA,1.117099211376,56.7581931806899,1058.98841017889,110.451634839398
965,962.362566572347,48.8944211071852,1.01183152512434,1.62916815634566,58.2313491957189,977.887184695819,50.4883434989883,1,1.85108473259596,60.1693302002343,984.271755256812,51.3661209594108,1,1.63066748402938,61.2702499801632,980.415342738073,51.3945832007546,1,1.69271996134706,61.4793377018063,1094.41924918115,114.995551598809
1009,988.335613629856,49.1478096319395,1,1.40114210894791,59.5744404636186,992.80313424381,49.6334699791531,1,1.50936909555023,60.4318510208114,993.35267116023,49.6932285102736,1,1.54439357007848,60.5180215254371,996.485054464392,50.3911270982814,1,1.17040137108442,61.3689280690378,1133.78684807256,124.203294381227
1067,1156.85395162932,53.1707812152291,1,2.10213015827836,65.2429781867527,1156.26221281307,53.2317327859887,1.08372681045333,1.65478270537002,66.057404643674,1170.67613745115,54.6299098951691,1,1.783553408877,67.9148433499329,1184.55752546506,57.5042821938013,1,1.54193223891957,71.5013854438761,1326.68808264046,148.333264951775
982,974.759362214413,49.4217789943474,1,1.66923716159825,59.3603057615105,978.098605788275,49.9476095372791,1,2.03592091557603,60.1968298139201,981.707688836666,50.39052612543,1,1.80481019266104,60.7026661268586,996.410167105804,55.1151278774072,NA,1.8482235930484,66.1676636959821,1106.22952884858,124.199328137249
1014,938.038485573286,48.3018201667659,1,1.26054677660821,58.5039679165887,939.284199615644,48.6081022202171,1,1.40664123535256,58.9145886855159,942.804896170286,49.0136837884123,1,1.51847340861674,59.3781583706229,941.5931095374,48.93395421786,1,1.39277111842257,59.4637826054836,1066.86192995717,124.923778035829
1130,1240.03355506611,56.4995530267921,1,1.34633365918494,69.7830971286129,1237.89202539087,56.47647308722,1,1.68861998892269,69.8194211459414,1239.10208035275,56.6614702620422,1,1.69214873790143,69.954963784368,1238.82299218349,56.6286088207004,NA,1.58869363472839,69.9986265017079,1393.61300075586,135.291236421455
1025,946.61837578244,48.1644969904713,1,1.83218411085098,56.7915751932291,951.273714440882,48.8002140750701,1,1.58185749316654,57.800777548511,950.492186481423,48.7694994825037,NA,1.60267366986366,57.7773151689807,952.199351610119,49.1934818703691,NA,1.68638503638369,58.2393687710389,1086.54572940287,107.711153882027
1009,961.380590086763,48.6429383540108,1,1.55555819359273,58.208595711994,951.75026619278,47.8230890955571,1,1.96473089263053,57.380201388395,955.510249215801,48.1796423321285,1,1.84530221947911,57.9313646887779,955.508136656732,48.2170983804193,1,1.82155532300141,58.2013642498959,1102.29276895943,121.654324011097
976,921.24490802113,47.8470551589504,1,1.10139721172616,56.9660561920683,914.020311234289,47.2426099853697,1,1.35880460215866,56.4158647654961,918.977766957413,47.7753717093155,1,1.32426966773375,57.0538116086432,924.589760292257,48.8424203181093,1,1.29682142042118,58.3708390860937,1051.1148904006,111.384113591656
1027,1098.42555913572,51.9701116186105,1.35041363723739,1.75778957822108,65.1300477638206,1094.86393104383,51.7868452679212,1,1.9023139183749,64.6686657771323,1098.38449111136,52.1307505813325,1,1.86753900239216,65.0502001563538,1101.50137087255,52.4351762963451,1,1.7204832494931,65.572435393101,1255.82640463593,165.476069223788
1005,970.305280543111,48.340857400474,1,1.4494459312458,57.952601577681,969.013453541996,48.236371848569,1,1.41734470524114,58.003663353086,968.970134027606,48.2713259788945,1,1.54179246300687,58.0614694036595,969.506773811359,48.3116549923489,1,1.54359745981973,58.2467611459095,1121.97656840514,118.377968828003
1016,1071.71568515057,51.0388572420045,1,1.88751398790033,62.5052062655242,1080.369408762,51.8211965941739,1,1.9006993445354,63.6023196810309,1079.12389614315,51.750619194439,1,1.80835845401518,63.5897945971977,1081.35307609861,51.9343532847624,1,2.17900850799723,63.8374416929596,1232.20584530108,138.776528430345
1001,957.702277184201,48.4675112426091,1,1.99961095593831,57.6765605024235,965.350205505891,49.3422972907917,1,1.92743677563399,59.165868301009,973.897436703382,50.1360923164718,1,1.52951648854879,60.4414467871092,974.214330075907,50.1612916864528,1,1.57268108091719,60.5037511308693,1098.35600907029,119.443238316702
1047,1002.98559996806,50.2324376283777,1.06113003571384,1.47476365155524,59.8500730312006,989.723444019913,49.2140921571013,1,1.48378876738112,58.8179140314634,998.401674299215,50.0676493838943,1,1.54678150923367,59.7579968373464,1000.08108319259,50.6327101216932,1,1.87447356980914,60.8781498018076,1137.7236079617,114.802620807455
998,921.414353861051,48.0110078272305,1,1.11253948498781,57.741779577996,918.505521397394,47.9053585411216,1,1.37704041684067,57.5888415066864,919.350715274824,47.998745042772,1,1.41891834417565,57.5937833538474,920.890944328066,48.2858200851457,NA,1.55816459615521,57.9362138525072,1047.17813051146,119.020724253689
1015,1024.13356935697,50.8587761735673,1,1.29849698373627,60.6956026265655,1027.78145338416,51.4189101644937,1,1.29748019873243,61.4803861268552,1031.54066569614,51.8375667702188,1,1.60062615837068,61.9779130917714,1037.86635548259,52.7006076763831,1,1.46009235388209,63.0738444659064,1157.40740740741,111.004110503908
986,1016.44636519553,49.5307849548621,1.19626298085922,1.42376023722212,60.1660473344018,1013.13687360736,49.3616320177374,1.47507317044706,2.01800744062109,60.0953526867297,1016.52870509835,49.6142529189472,1,1.84673567139036,60.4053595757,1022.87511148851,50.301065004445,1,1.6767361857509,61.1525020477708,1173.15444696397,120.695576588344
989,946.411962931412,48.9563383300765,1,1.43156525037405,58.2530621440025,938.787820496977,48.2633116295752,1,1.37427244223827,57.712244985565,945.036551072291,48.9508264623396,1,1.3754521618734,58.4355717502954,952.170029503897,49.898091975176,1,1.48846120594924,59.7680297325358,1070.79868984631,117.571571226674
989,947.671018599775,48.8414070858265,1,1.89241559846807,56.9982302669845,942.434026653261,48.435745992026,1,1.91534874161522,56.9125539298165,937.635105149013,48.022772431213,1,1.74800258774799,56.659297715932,938.555441476952,48.3844274135871,NA,1.71882862484367,57.2060773047902,1074.73544973545,105.421270032512
988,909.184968058123,48.0179351436555,1,1.29954261274902,56.6740712930838,909.092006145128,48.1092017512244,1,1.38185365086158,57.3122702174024,910.719997649039,48.4204331861492,1,1.13732819294063,58.1911650333804,911.984412009351,48.6717717222002,1,1.0995698454512,58.4363474663675,1027.49433106576,109.575825764665
995,974.117678721763,49.0523821349125,1,1.49208076664293,59.2575124683533,969.932011065947,48.7214584227304,1,1.22003061264847,59.0110900504103,986.411399180073,50.7599508164796,1,1.15488482419055,61.7221218638213,990.206690219801,51.6668433750335,1,1.27734857382242,62.8687745605511,1114.10304862686,125.960508993235
974,992.065495979378,49.4040906169157,1,1.82563460615958,58.3138552887511,994.800720108902,49.9383162693692,1,1.60479449915351,59.4368564456231,995.814492735608,49.999172363257,1,1.437569003231,59.6767507505685,1000.28473804062,50.7735430427733,1,1.49627644838351,60.7486930315424,1133.78684807256,112.664288900639
1071,1098.31431812532,52.0644368069349,1,2.3371682217711,63.3634952340567,1095.33987528304,52.016423573925,1,2.44537523579156,63.5671717143145,1100.97806632846,52.6573725655116,1,2.16711081466235,64.3507723967253,1105.38623434241,62.9573034362329,NA,2.23461438663665,76.3233309335204,1255.82640463593,135.372282974405
1014,1018.02022349774,50.0109365745359,1.00624457248408,1.23125887156421,60.1971977117973,1023.10121035372,50.47734376685,1,1.29060953925341,60.7835012782281,1026.7995400076,50.8956677823142,1,1.34984030235693,61.3477485379338,1030.12550316809,51.3823608109018,1,1.55073019955524,61.864150177143,1165.28092718569,118.177459516975
1009,861.587073462542,45.7730513312239,1,1.68801687117072,53.8570074028495,863.772975491089,46.0413276037287,1,1.38329653692262,54.3343078314544,865.471848337854,46.254492012815,1,1.49372238829948,54.4311560259254,870.137783356209,47.4002911896707,1,1.54779287292041,55.773679028659,992.063492063491,105.428994177044
982,867.010510109177,46.3038125452618,1,2.39168022317491,53.9841331781602,881.931043855428,47.8863477879614,1,2.18459552982988,56.0266957156319,905.468736958044,52.7436947593223,1,1.71014693350687,61.7985532003797,944.111958766966,70.403915511557,1,1.62509835981416,81.6361700976855,988.126732174351,104.5394768763
1033,1039.57790540124,51.0585924579297,1.03887298489691,2.82254765392154,61.294671642781,1044.03770479867,51.5763331584531,1,3.03092969665091,62.1263389568288,1052.57697666727,52.4541004900045,1,2.09515894695438,63.7600344216627,1056.29604615568,53.2849162526438,1,2.2253905896253,64.8116138512015,1181.02796674225,139.477234487536
1059,1033.35852268007,50.1385281744643,1,1.44170865922671,60.4284647233744,1029.96585891505,49.9392071058964,1,1.54489486109961,60.4491276429038,1031.80020690844,50.1442028155492,1,1.68625380787616,60.6679182074934,1034.05052689827,50.3881205680045,1,1.75888853598046,61.0588938894591,1188.90148652053,122.30805544389
1007,1065.89778008345,51.7894944968398,1.07330486079606,1.68075026174519,63.912346947571,1058.34453028744,51.3282996502292,1,1.65766464928637,63.310906055984,1060.5038598186,51.4896490972806,1,1.43621238259185,63.8556188051719,1057.28970682403,51.218320786765,1,1.69178690554162,63.9584666452673,1208.58528596624,146.112591956208
992,960.661616125607,48.8565063357007,1,1.88296439995214,58.7504568551652,959.472982193873,48.8499766892505,1,1.90363567585023,58.8377402134727,966.269677842713,49.5788881942541,1,1.3930471600159,59.9972650929662,982.247677433958,53.0762982211372,1,1.45068740292674,63.9194540489109,1094.41924918115,120.407365459649
1057,930.703804740431,47.2371057947701,1,1.70357403357066,55.2290062920386,928.563604540938,47.1061271387538,1,1.32603124569143,55.6984489438033,928.12988564616,47.0897315798761,1,1.47780053942388,55.7757583076509,928.637247804656,47.1189864042524,1,1.71264576463786,55.7976324533487,1078.67220962459,106.516927158952
1081,1112.19752331346,52.1794727725191,1,1.67717227952405,64.8143976678554,1108.87302298019,52.0121633053172,1,1.75072207655975,64.5215262762944,1110.58601713588,52.1898474996673,1,1.50182965474278,64.7528756633982,1112.82988382986,52.4734015403082,1,1.5322036614811,65.117946900812,1275.51020408163,144.052138339087
962,928.102401370647,48.9704181925888,1,1.67848799235057,58.0562749394732,910.25409641859,47.4201973075999,1,1.88568134729474,56.4823993070457,923.941926021793,48.8449135742525,1,1.87873551306975,58.2306367007701,929.989337936486,50.1830908506766,1,1.95484982396186,59.6610625021083,1039.30461073318,113.228254735417
1033,1041.15753091457,50.5638077934648,2.2179511334291,1.1425187680919,63.3640620215981,1034.65784177057,50.0512592980334,1,1.14192714699199,62.1199213807698,1035.50359216672,50.1445683317237,NA,1.23557255078338,62.1034380703343,1042.30999396856,51.4041362075543,NA,1.14610990399281,63.7496786936202,1192.83824640967,141.122384154454
988,837.921300815177,45.1602946372892,1,1.85113431388313,52.4036244696718,835.415515848704,45.0053495139222,1,1.77766075733351,52.3556692592557,835.021999149287,45.069748456894,1,1.16727040240165,52.9749515064008,837.957959086473,45.448876084939,1.10038372986797,1.34886049354477,53.2702995845617,964.506172839505,96.1827729507827
1023,974.087559513599,48.4750783569906,1,1.44222357997559,57.6036512207935,975.936995763857,48.6515316570146,1,1.53240258235765,57.8980875015675,978.208071476412,48.8685449845802,1,1.5032166923632,58.4018081113596,972.12542480481,48.4040384438111,1,1.317459718952,57.9772260096524,1125.91332829428,109.112898664265
1033,974.410730944375,48.8052228994296,1,2.05120198339846,58.8898109079538,972.821078467097,48.8188733711812,1,2.14708271559678,59.1426509040523,977.765370394576,49.3038286736781,1,1.80706360750196,59.9288375418439,1002.02682248936,55.2385737187392,1,1.51906218205353,66.7593507850184,1118.039808516,123.64125333713
1035,1055.00396018732,51.7319042527734,1.16685118719908,1.68173476888398,62.8535958636256,1045.37333295114,51.0813054896567,1,1.97395900953208,62.2959121597827,1048.39980182904,51.3430622874697,1,2.00518984559482,62.4180371331893,1055.92734484182,53.7220126861663,NA,2.01764633819698,65.2720640282862,1192.83824640967,139.803153411459
1007,1020.6449542614,49.8178197375928,1,1.88535520238729,60.3284074496919,1027.53580159033,50.571760152323,1,1.81358865638556,61.2772250540731,1034.95497439732,51.5494276592289,1,1.87836146397641,62.5169218484657,1033.16922524963,51.206290850606,1,1.76844610906437,62.1955053743845,1173.15444696397,129.311899262322
1040,1051.32295916195,50.4549739913682,1,1.966123664521,62.2790769263899,1054.27391304055,50.7806260973015,1.26783228165118,1.94159077430662,62.573216238786,1054.45793153951,50.8873413626665,1.98921553260949,2.04774482156569,62.696824736768,1060.87888991371,52.8340145826102,NA,1.83057496080754,64.8893899187826,1212.52204585538,144.515910411634
1016,1034.91505343118,50.4126100305652,1,1.43827413322551,60.98950367719,1039.62728108693,50.9584689552222,1,1.55619519016951,61.6316651804645,1044.29706455835,51.4377375419414,1,1.53485722585234,62.2080724664551,1045.80059253348,51.713503393487,1,1.68206607795899,62.9402797223363,1184.96472663139,126.224573758837
1050,1109.11344067925,52.2807945220214,1.20528996099622,1.79835985472084,63.5349512666224,1099.2628596787,51.5008019856165,1.11068267082189,2.2366648282174,62.7986778707541,1104.98774865787,52.0017610605373,1,2.11363075875728,63.2706162407264,1107.36869078334,52.3479080410754,1,1.9529701512757,64.0862564812042,1271.57344419249,131.621974910401
1035,980.623364487312,48.754519335854,1,1.49373142458738,58.3379148923106,981.391116116683,48.8506372403765,1,1.36036150445132,58.8571224101925,983.3814793539,49.0992441482972,1,1.45574596449546,59.0785070993928,983.58832900348,49.1540743479422,1,1.22995237263061,59.5109977659534,1129.85008818342,117.396234409117
1041,1089.25101351009,53.5944256644089,1.06975373587548,1.97882876665431,64.2155962812394,1075.01052406318,52.7423366671912,1,2.10584127311631,63.554995586898,1075.56676230187,52.8554812354672,1,1.80096760067779,63.9208353812891,1075.81210640258,52.8761703155741,1,1.96022403838839,64.1592849941765,1208.58528596624,129.022598433323
984,986.36957705966,48.8529779486177,1,1.51748064785977,59.0608502185357,987.836572806052,49.0128806929127,1,1.75465558887143,59.3621538099545,988.339526654432,49.1059777840826,1,1.84674353220583,59.439162010057,991.92481743925,50.1801602421644,1,1.57593550011564,61.0940550713,1137.7236079617,125.686291353346
1042,991.904814788245,49.3536746454548,1.35665799441711,1.32435529245198,59.9233132012994,984.987499403417,48.8564856933659,1,1.54790684210816,59.4637903113134,988.933323503644,49.2455600866496,1,1.56114994782877,60.0369696389005,989.233408148633,49.5658433082932,1,1.60587714128019,60.3977084823654,1137.7236079617,127.515884662342
1059,981.988704651159,50.336331484828,1.12982734830883,1.38885441649017,60.6208727940719,974.589393441879,49.7256352303034,1,1.63616924464941,59.8266440505084,975.631303451396,49.9924891536964,1,1.56562540159755,59.9969044695291,989.3113333988,52.6160417170951,NA,1.63135623193815,63.1453253467102,1102.29276895943,124.663490091909
979,1146.11976241703,53.7704057904163,1,2.00507278552992,66.9456657247374,1156.33274929252,54.766265726435,1,1.73785940108904,68.1896648974827,1151.82037716567,54.6062643377793,1,1.88157077732189,67.9122873966108,1162.70245113128,56.3619925812419,1,1.91894090230861,70.0786313272447,1295.19400352734,151.624780255582
997,971.367287929885,49.1765724962517,1,1.47091718946296,57.3807093979791,963.663492654821,48.6887087657843,1,1.5059071444024,57.0127207813653,964.234504423449,48.7327056075879,1,1.6921818354014,57.0874841326524,968.750847168561,49.2074205420432,1,1.58407006705702,57.8946402198554,1106.22952884858,104.887409598608
1025,1093.90929939395,52.5212536441588,1.11425512647548,1.74353974565613,65.2033624776413,1078.04955161815,51.3677350976657,1,1.90453551702562,63.7913770078596,1086.34923627753,52.2285495084804,1,2.02796859591675,64.8238778839233,1086.39303070453,52.2460531806428,1,2.10631069744221,64.8025114992863,1236.14260519022,153.889583214488
992,982.822589837921,48.8895213600925,1,1.38331289506408,58.6275410954968,980.684179517891,48.7857953066063,1,1.43862251293499,58.6949076256743,981.651485423466,48.9068461259789,1,1.59271620917848,58.7285698331229,985.617441351446,49.569187313511,1,1.40289308095122,59.9994612081181,1129.85008818342,119.35297591808
1001,1039.65130660713,50.9068183156188,1,1.70543206163752,62.0665196332125,1033.65611283929,50.4941622354353,1,1.87810790469392,61.7714889408632,1045.62797177945,51.7281040587198,1,1.96115576435872,63.1769216905804,1048.07415553164,53.0604818811446,NA,2.21894379442132,64.7663466439544,1181.02796674225,133.191020771535
1009,1022.39311505692,49.9801678876213,1,1.38560415935964,60.5667366851735,1018.08132787679,49.7266198587222,1,1.51851055426094,60.4621352616562,1020.28132640006,49.9328896141399,1,1.51523535908116,60.7281424706372,1023.75257829472,50.3683537080481,1,1.70782657588286,61.4578532450961,1173.15444696397,133.628391287667
979,950.076836541653,48.0145176418699,1,1.85107565357013,56.8703372578454,944.999791908926,47.6306046020049,1,1.56899465640069,57.0762891704242,948.951480936541,47.9935407976634,1,1.33418155901611,58.1160845192043,948.725407827177,48.0259269215955,1,1.43080424258822,58.0840132290243,1094.41924918115,120.311141656043
1020,964.154202595696,48.5672615432678,1,1.9600041761237,57.8688818512397,955.57077878989,47.9400354383562,1,1.62776050192967,57.4278141706631,959.894737556769,48.3153050523806,1,1.63960268864017,57.9915505857911,962.167715664545,48.6120881103467,1,1.45662907100715,58.6695338163746,1106.22952884858,116.996834714719
927,927.539683536036,48.429073998328,1,1.55615657280825,57.0066805088237,933.761008246106,49.2188499854072,1,2.02315940031646,57.9461852245216,936.076595418619,49.5393240671834,1,1.82508474133078,58.4756702823732,939.565823174602,50.0642431616152,1,1.79150395128506,59.3793829996402,1047.17813051146,109.703922306313
1001,1036.19407595701,51.3643418589428,1,1.74325254276115,62.0500377888784,1031.61274443832,51.1086150129307,1,1.64817285008759,61.982499407918,1031.83719448227,51.1647046554804,1,1.69899116420238,61.980203739246,1035.41788536516,51.8956438243345,1,1.78579539079897,63.0771148400398,1169.21768707483,130.116928069273
988,972.465072113465,48.9178086983763,1,1.66893547677922,57.447137162516,983.160863262378,49.9600908214224,1,1.8436909066072,59.0361064901587,985.079266104312,50.2327368621133,1.1989824193629,1.92459170496142,59.7346330917425,997.370359287937,51.5547645397955,1,1.68030978730163,61.5543058929595,1114.10304862686,116.800754243881
969,1065.342237968,52.3427593899177,1,1.30276053835834,64.2400563287228,1057.43550784503,51.8518532413588,1,1.37704513586575,63.4604907872045,1058.77823629148,52.0208783075763,1,1.35446792455167,63.5025663396258,1058.70738992514,52.1255793811078,1,1.40587942127611,63.8438914546951,1196.77500629882,131.783877863454
1022,935.209675048703,47.7654762529334,1,1.11590221578154,57.4505177442996,933.931786055316,47.730211360083,1,1.38700863630855,57.2816060899715,934.678917370902,47.7886979505256,1,1.44785133891478,57.7607462838379,942.485029371323,52.0641133058304,NA,1.50569757381903,62.3567289008836,1074.73544973545,118.261733536463
1020,951.24708962256,48.0073017256223,1.13339073412038,1.4292981318464,56.5437349215083,957.859608472968,48.5912660345276,1,1.70927083820138,57.4752582705958,959.943977621194,48.8108774814389,1,1.4689596546368,58.0401689533515,965.70233284,49.5574574022495,1,1.28032431327451,59.0884888262381,1098.35600907029,107.501784581793
1029,1082.02436164057,52.5511250403182,1,1.87985397617275,63.2840507903395,1066.76837272424,51.2800623014153,1,1.75101653170778,62.0775807832206,1074.20377523875,52.0179837317227,1,1.96925428989382,63.0373624119744,1076.00252310731,52.1911060788037,NA,2.01672471352893,63.3182991134227,1220.39556563366,131.061448747421
1009,1110.47018790905,52.9834452014673,1,2.06236708721489,64.5883462371592,1097.38671347955,52.1298895165682,1,1.80338586757714,63.7135697321542,1100.29508908704,52.4375906386214,1,1.69140206211797,64.2393778556277,1101.77764661094,52.5969443338798,1,1.59458695394457,64.6463259795384,1255.82640463593,132.693657108232
1026,918.360135214336,48.2887100418955,1,1.26674043514923,56.9809067409918,912.11975742355,48.0064738232916,1,1.25673565130013,56.6844832562906,916.293014532816,48.4229303453258,1,1.32374408709803,57.3550570930332,918.643378803332,48.7379150334212,1,1.27031554192292,57.8832779315589,1035.36785084404,107.235115400215
1005,1012.36234529162,49.5595648305824,1,1.50312038335821,59.9002221164501,1009.13354036243,49.390210179668,1,1.84840869044984,59.7732104353188,1011.40703371316,49.6193938418274,1,1.74491312712307,60.2086481430489,1012.21424800516,49.7122541239944,1,1.66854918538668,60.480928442449,1165.28092718569,125.312113198873
968,980.735533964515,48.8183865633617,1.51282348485834,1.56335160150293,58.908069728021,976.670864932065,48.5119741169913,1,1.43699178839411,58.5416847440595,978.062313850686,48.6744818948231,1,1.69718388707313,58.7219596869146,981.495293780775,48.9643596156962,1,1.53669212193666,59.2961485495211,1129.85008818342,122.89083905469
1017,977.906107877911,49.7250452991558,1.11985757904186,1.708334373851,60.7959918078707,975.828338907821,49.633164867735,1,1.70709484052449,60.6140549608986,976.733474955721,49.8141909235028,1,1.32407777352381,61.2769451356565,983.949661281792,52.1538042792908,1,1.25799784308046,64.0835714375401,1106.22952884858,136.12235326006
1062,996.538711591477,49.946793854455,1,1.38771589167295,59.3985645619389,986.050391657863,49.1974743512743,1,1.12283738044407,58.8571215740601,988.567030409632,49.459663710293,1,1.33291554437017,59.3279722316233,986.210889131292,49.2352219262911,1,1.45705310927938,59.1762229093431,1133.78684807256,111.942405017112
1054,1162.07585932911,53.3446413179698,1,1.65728078552693,65.2396163759478,1159.80022827347,53.3736510152492,1,1.90581204994461,65.4236869432134,1163.13712556512,53.6958740843013,1,1.61360283699716,65.5768399109494,1168.85090949287,54.3112420977649,1,1.58167495915904,66.8147275101232,1330.6248425296,128.76591144857
1004,931.926286028178,47.8721183058183,1.13492985296763,2.86578102635229,57.4337312934983,925.697948903894,47.4466767533583,1,2.02765124668909,57.0753569184003,925.781455674659,47.3938717684839,1,1.75739867686578,57.4863668996651,932.503703359851,48.321192242443,1,1.69892821831785,58.6714582285988,1066.86192995717,124.738224366226
956,1078.08702138297,51.6356254696939,1.67686571218613,2.16733258669634,62.3719696947628,1065.34931803881,50.6639753247994,1,2.04015847006005,61.2965839376214,1068.49256584982,50.8886619377032,1,1.75796954757389,61.6502351662115,1068.76047226855,50.9498817194515,1,1.82589136099166,61.7308214855661,1232.20584530108,129.450133275505
1010,1140.62481491372,53.3691496738553,1.75212978857714,1.80277916199705,67.432168535845,1140.43941480195,53.5814388274164,1.13331654771786,2.29605866401292,67.174227901276,1145.26676169946,53.9395532946297,1,1.92194099757718,67.5944527726695,1149.61011561038,54.4564638786499,1,2.24867012085703,68.0899495755305,1295.19400352734,161.679379129102
990,1035.51543996392,51.0961419434013,1,1.46461572004901,62.3866819206664,1030.428797298,50.7935332061226,1,1.33524655390453,62.2709280492836,1031.76815113881,50.9834725637916,1,1.4576994770821,62.6600900747828,1028.76791872057,50.7544803129718,1,1.48621293798725,62.4727535418565,1173.15444696397,134.319952951728
